LBE,Brooklyn,11204,
MBE,WBE,BLACK,Cambria Heights,11411,
MBE,ASIAN,South Richmond Hill,11419,
MBE,BLACK,South Richmond Hill,11419,
WBE,NON-MINORITY,Great Neck,11020,
WBE,NON-MINORITY,Yonkers,10710,
MBE,BLACK,Jamaica,11432,
WBE,NON-MINORITY,Brooklyn,11235,
MBE,WBE,BLACK,New York,10018,
WBE,NON-MINORITY,Smithtown,11787,
MBE,BLACK,Teaneck,7666,
MBE,ASIAN,Flushing,11354,
MBE,ASIAN,Jackson Heights,11370,
WBE,NON-MINORITY,West Nyack,10994,
WBE,NON-MINORITY,Woodbury,11797,
MBE,BLACK,Brooklyn,11226,
WBE,NON-MINORITY,New York,10010,
MBE,BLACK,St. Albans,11412,
MBE,WBE,HISPANIC,Bronx,10462,
LBE,Astoria,11103,
MBE,HISPANIC,New York,10027,
WBE,NON-MINORITY,Brooklyn,11215,
MBE,WBE,ASIAN,Valley Stream,11581,
MBE,HISPANIC,White Plains,10601,
WBE,NON-MINORITY,Webster,14580,
MBE,ASIAN,Linden,7036,
MBE,ASIAN,Lodi,7644,
MBE,BLACK,Brooklyn,11233,
MBE,ASIAN,New York,10018,
WBE,NON-MINORITY,New York,10014,
MBE,ASIAN,North Bergen,7047,
MBE,ASIAN,Elmwood Park,7407,
WBE,NON-MINORITY,Washington,20005,
WBE,New York,10075,
MBE,WBE,BLACK,St. Albans,11412,
WBE,NON-MINORITY,Garden City,11530,
WBE,LBE,NON-MINORITY,Bronx,10461,
MBE,WBE,BLACK,Bronx,10469,
WBE,NON-MINORITY,Brooklyn,11201,
WBE,NON-MINORITY,New York,10003,
MBE,ASIAN,Cambria Heights,11411,
MBE,ASIAN,Fort Lee,7024,
MBE,ASIAN,Fort Lee,7024,
MBE,BLACK,New York,10001,
WBE,NON-MINORITY,New York,10025,
MBE,WBE,ASIAN,East Meadow,11554,
MBE,WBE,BLACK,Brooklyn,11208,
WBE,NON-MINORITY,Avon by the Sea,7717,
MBE,LBE,ASIAN,Ozone Park,11417,
WBE,NON-MINORITY,New York,10010,
WBE,NON-MINORITY,Teaneck,7666,
MBE,WBE,BLACK,Bronx,10456,
MBE,BLACK,Paterson,7514,
WBE,NON-MINORITY,New York,10023,
MBE,ASIAN,Valley Stream,11580,
MBE,BLACK,Brooklyn,11214,
LBE,New York,10016,
MBE,ASIAN,New York,10002,
